dL,dL_bi,L_b,L_d,L_i,T_bd,T_bi,R_db,lambda
2.3662,0.46209999999999996,1.626,3.9922,2.0881,351.0,99.0,2.455227552275523,0.0025433333333333336
1.8955000000000002,0.2008000000000001,1.5654,3.4609,1.7662,204.0,27.0,2.2108726204165072,0.004235
1.7509000000000001,-0.014899999999999913,1.71,3.4609,1.6951,189.0,-21.0,2.023918128654971,0.0044933333333333336
2.0156,0.014499999999999957,1.7598,3.7754,1.7743,189.0,3.0,2.1453574269803384,0.004438333333333333
1.541,0.15379999999999994,2.0156,3.5566,2.1694,168.0,21.0,1.7645366144076204,0.0035666666666666668
1.9765,0.2602,1.8848,3.8613,2.145,204.0,33.0,2.048652376910017,0.0038850000000000004
2.9921999999999995,0.44369999999999976,2.1055,5.0977,2.5492,315.0,66.0,2.421135122298741,0.002945
1.4453,-0.48270000000000035,2.8633,4.3086,2.3806,162.0,-39.0,1.5047672266266197,0.0028399999999999996
1.7519999999999998,0.3224,1.9668,3.7188,2.2892,168.0,39.0,1.8907870652837093,0.003751666666666666
1.8848000000000003,0.2812000000000001,2.1543,4.0391,2.4355,168.0,30.0,1.8749013600705566,0.004141666666666667
1.3653,0.023499999999999854,2.2109,3.5762,2.2344,147.0,3.0,1.6175313220860283,0.0036283333333333332
2.0908,0.5329000000000002,1.8213,3.9121,2.3542,246.0,84.0,2.147971229341679,0.00309
2.0225,0.19899999999999984,1.9541,3.9766,2.1531,279.0,36.0,2.0350033263394915,0.0026466666666666665
2.2871,0.0798000000000001,2.1465,4.4336,2.2263,216.0,9.0,2.065501979967389,0.0035283333333333334
1.0781,0.0,1.7012,2.7793,1.7012,147.0,0.0,1.6337291323771455,0.00375
1.9648999999999999,0.38359999999999994,1.2617,3.2266,1.6453,300.0,90.0,2.5573432670206864,0.0029233333333333333
1.8974,0.19320000000000004,1.5811,3.4785,1.7743,189.0,27.0,2.200050597685156,0.004345
1.6192,0.3173999999999999,1.6367,3.2559,1.9541,189.0,48.0,1.9893077534062442,0.0037533333333333338
1.8310000000000002,0.1301000000000001,1.7549,3.5859,1.885,279.0,24.0,2.0433642942617816,0.0028666666666666662
1.7832000000000001,0.3880000000000001,1.8301,3.6133,2.2181,195.0,66.0,1.9743729850827825,0.0029666666666666665
2.1172000000000004,0.4576999999999998,1.6914,3.8086,2.1491,231.0,66.0,2.2517441172992787,0.00362
1.4316999999999998,0.029199999999999893,2.0234,3.4551,2.0526,183.0,3.0,1.707571414450924,0.0031883333333333334
1.9218,0.4745999999999999,1.7598,3.6816,2.2344,189.0,63.0,2.092055915444937,0.003748333333333333
2.1259999999999994,0.5024999999999997,1.9248,4.0508,2.4273,195.0,60.0,2.10453034081463,0.00378
1.8516,0.3546,2.2109,4.0625,2.5655,189.0,42.0,1.8374869962458726,0.00346
1.831,0.21230000000000016,1.626,3.457,1.8383,279.0,42.0,2.126076260762608,0.0029933333333333335
1.3027000000000002,0.06509999999999994,1.7559,3.0586,1.821,174.0,12.0,1.7418987413861837,0.003091666666666667
1.9541,0.20420000000000016,1.626,3.5801,1.8302,210.0,30.0,2.2017835178351786,0.0039050000000000005
1.9726,0.2631999999999999,1.7559,3.7285,2.0191,216.0,39.0,2.1234124950168005,0.003691666666666667
1.6943000000000001,0.1339999999999999,1.9541,3.6484,2.0881,210.0,24.0,1.8670487692543882,0.002908333333333333
1.4385,0.1299999999999999,1.9541,3.3926,2.0841,147.0,18.0,1.7361445166572846,0.0038399999999999997
1.4746000000000001,0.00039999999999995595,2.041,3.5156,2.0414,126.0,0.0,1.7224889759921609,0.004386666666666666
1.6543,0.07089999999999996,1.6953,3.3496,1.7662,189.0,12.0,1.9758154898837965,0.003826666666666666
1.8095999999999999,0.11159999999999992,1.8486,3.6582,1.9602,216.0,18.0,1.9789029535864977,0.0030533333333333337
1.6622,0.08539999999999992,2.0312,3.6934,2.1166,189.0,12.0,1.818333989759748,0.0032983333333333332
1.6845999999999999,0.058599999999999985,1.8955,3.5801,1.9541,183.0,9.0,1.888736481139541,0.0035033333333333336
1.6455,0.009500000000000064,1.8389,3.4844,1.8484,195.0,0.0,1.8948284300396976,0.003561666666666667
1.0205,-0.1814,1.8389,2.8594,1.6575,126.0,-30.0,1.554951329599217,0.004293333333333334
1.751,0.060900000000000176,1.9541,3.7051,2.015,153.0,6.0,1.8960646845094928,0.004268333333333333
1.8896000000000002,0.5230999999999999,1.626,3.5156,2.1491,237.0,90.0,2.162115621156212,0.0031466666666666665
1.6319000000000001,0.26349999999999985,1.8896,3.5215,2.1531,189.0,39.0,1.8636219305673158,0.00326
1.5760999999999998,0.15650000000000008,1.7559,3.332,1.9124,174.0,21.0,1.8976023691554187,0.003841666666666667
1.4355000000000002,-0.4697,2.0957,3.5312,1.626,162.0,-63.0,1.6849739943694233,0.003315
1.4385,0.026700000000000168,1.8857,3.3242,1.9124,204.0,6.0,1.7628466882324865,0.0031233333333333334
1.7461000000000002,0.23399999999999999,2.041,3.7871,2.275,153.0,27.0,1.8555120039196473,0.004066666666666666
2.3964999999999996,0.4422999999999999,1.9668,4.3633,2.4091,216.0,54.0,2.218476713443156,0.0037233333333333333
1.6855999999999995,0.0009999999999998899,2.4121,4.0977,2.4131,153.0,0.0,1.6988101654160273,0.003423333333333334
1.6953,0.12150000000000016,2.2754,3.9707,2.3969,168.0,15.0,1.74505581436231,0.003685
1.9658,0.5151000000000001,1.6299,3.5957,2.145,210.0,72.0,2.206086262960918,0.003848333333333333
2.2305,0.25849999999999973,1.7656,3.9961,2.0241,225.0,39.0,2.2633099229723608,0.0035433333333333337
1.4258000000000002,-0.25739999999999985,2.0195,3.4453,1.7621,120.0,-30.0,1.706016340678386,0.004646666666666666
1.3916,0.044300000000000006,1.6904,3.082,1.7347,153.0,6.0,1.823237103644108,0.004221666666666667
2.2735000000000003,0.41290000000000004,1.4355,3.709,1.8484,300.0,84.0,2.583768721699756,0.002975
2.2851,0.36549999999999994,1.4961,3.7812,1.8616,231.0,60.0,2.5273711650290758,0.0036866666666666667
1.5752,-0.0947,1.9502,3.5254,1.8555,120.0,15.0,1.8077120295354323,0.0047666666666666664
1.998,0.4846999999999999,1.7598,3.7578,2.2445,195.0,66.0,2.1353562904875556,0.003703333333333333
1.4960999999999998,-0.6188,2.2793,3.7754,1.6605,120.0,-81.0,1.6563857324617206,0.004313333333333333
1.709,0.09019999999999984,1.9512,3.6602,2.0414,168.0,12.0,1.8758712587125872,0.0038933333333333337
3.0058,0.718,1.7012,4.707,2.4192,330.0,129.0,2.7668704443921937,0.0027566666666666664
1.3125,-0.45520000000000005,1.9512,3.2637,1.496,99.0,-60.0,1.6726629766297663,0.00542
2.5351999999999997,0.06489999999999996,1.8242,4.3594,1.8891,330.0,12.0,2.3897598947483827,0.00271
1.3047,-0.5853999999999999,2.2754,3.5801,1.69,126.0,-102.0,1.5733936890217104,0.003601666666666666
2.2803,0.0132000000000001,1.9541,4.2344,1.9673,300.0,3.0,2.166931068010849,0.0027600000000000003
1.6387,-0.2671999999999999,2.2832,3.9219,2.016,168.0,-39.0,1.7177207428170989,0.0031533333333333335
1.7129000000000003,-0.2939999999999998,2.0195,3.7324,1.7255,120.0,-36.0,1.8481802426343157,0.005223333333333333
1.6299000000000001,0.08390000000000009,1.6904,3.3203,1.7743,189.0,12.0,1.9642096545196404,0.0037733333333333334
1.501,0.20890000000000009,1.5654,3.0664,1.7743,141.0,27.0,1.9588603551807844,0.004764999999999999
1.7891000000000001,0.36949999999999994,1.3652,3.1543,1.7347,216.0,60.0,2.310503955464401,0.004085
1.624,0.1731999999999998,1.5615,3.1855,1.7347,225.0,30.0,2.0400256163944923,0.0034
2.0898000000000003,0.5267000000000002,1.6914,3.7812,2.2181,258.0,93.0,2.235544519333097,0.0029483333333333336
1.5596,0.06780000000000008,1.8213,3.3809,1.8891,153.0,9.0,1.8563114259045737,0.004088333333333334
2.4092,0.5834999999999999,1.5615,3.9707,2.145,315.0,123.0,2.54287544028178,0.00261
2.2598000000000003,0.4323999999999999,1.7207,3.9805,2.1531,246.0,63.0,2.3133027256349163,0.0034783333333333337
1.8242,0.20750000000000002,1.7598,3.584,1.9673,168.0,24.0,2.0365950676213207,0.004406666666666667
1.9872999999999998,0.5181,1.96,3.9473,2.4781,189.0,66.0,2.0139285714285715,0.003633333333333333
1.6328,0.14080000000000004,2.1484,3.7812,2.2892,189.0,21.0,1.7600074474027183,0.0030483333333333335
1.7088999999999999,0.33219999999999983,1.7559,3.4648,2.0881,174.0,42.0,1.9732330998348424,0.004028333333333333
1.8125,0.07899999999999996,1.6953,3.5078,1.7743,195.0,12.0,2.069132306966319,0.0035216666666666664
1.2147999999999999,-0.10640000000000005,1.7344,2.9492,1.628,153.0,-12.0,1.7004151291512914,0.004051666666666667
1.8944999999999999,0.35139999999999993,1.625,3.5195,1.9764,183.0,45.0,2.1658461538461538,0.004236666666666666
2.25,0.5040000000000002,1.7852,4.0352,2.2892,252.0,75.0,2.2603629845395474,0.003266666666666667
1.2618,-0.052200000000000024,2.1484,3.4102,2.0962,174.0,9.0,1.5873207968720908,0.00282
1.8241999999999998,0.3990999999999998,1.625,3.4492,2.0241,231.0,69.0,2.122584615384615,0.0031799999999999997
2.0254,0.34909999999999997,1.8203,3.8457,2.1694,225.0,48.0,2.11267373509861,0.0035533333333333337
1.3788999999999998,-0.054400000000000004,1.9668,3.3457,1.9124,162.0,9.0,1.7010880618263167,0.003778333333333333
1.6621,0.2388999999999999,1.7852,3.4473,2.0241,147.0,30.0,1.9310441407125252,0.004366666666666667
2.6826000000000003,0.5230999999999999,1.626,4.3086,2.1491,372.0,111.0,2.649815498154982,0.002511666666666667
2.2910000000000004,0.06479999999999997,1.9512,4.2422,2.016,225.0,9.0,2.1741492414924153,0.0033916666666666665
1.9688000000000003,-0.48429999999999995,2.3398,4.3086,1.8555,162.0,-33.0,1.8414394392683138,0.0035733333333333333
1.0508000000000002,-0.4202999999999999,2.2129,3.2637,1.7926,78.0,-42.0,1.4748520041574407,0.005615
1.6805999999999999,0.18019999999999992,1.8389,3.5195,2.0191,216.0,30.0,1.913915928000435,0.0031349999999999998
1.627,0.07909999999999995,1.8242,3.4512,1.9033,183.0,12.0,1.8918978182216861,0.00383
1.8963999999999999,0.2753000000000001,1.7559,3.6523,2.0312,195.0,39.0,2.080015946238396,0.0037316666666666666
1.7988,0.07289999999999974,1.9512,3.75,2.0241,162.0,9.0,1.9218942189421895,0.004485
1.9756000000000002,0.13449999999999984,1.8896,3.8652,2.0241,147.0,15.0,2.0455122777307366,0.005001666666666666
1.9511999999999998,0.26659999999999995,1.6367,3.5879,1.9033,189.0,36.0,2.1921549459277814,0.00417
2.0781,0.395,1.7012,3.7793,2.0962,279.0,63.0,2.2215494944744885,0.003268333333333333
2.1094,0.4140999999999999,1.8203,3.9297,2.2344,252.0,72.0,2.15881997472944,0.002895
1.3066999999999998,-0.1946000000000001,2.0156,3.3223,1.821,120.0,-12.0,1.648293312165112,0.0038383333333333334
1.8984,0.34030000000000005,1.7559,3.6543,2.0962,174.0,42.0,2.081154963266701,0.004125
1.8506,0.4052000000000002,1.626,3.4766,2.0312,195.0,57.0,2.1381303813038133,0.003953333333333333
1.5312999999999999,0.05360000000000009,1.7207,3.252,1.7743,183.0,9.0,1.889928517463823,0.0036249999999999998
2.3037,0.4702000000000002,1.626,3.9297,2.0962,288.0,84.0,2.416789667896679,0.003061666666666667
2.3613000000000004,0.00039999999999995595,2.041,4.4023,2.0414,174.0,0.0,2.1569328760411564,0.004536666666666666
1.8838,0.26359999999999983,1.5615,3.4453,1.8251,204.0,39.0,2.2064040986231186,0.0038733333333333332
1.7022,0.26980000000000004,1.6904,3.3926,1.9602,231.0,45.0,2.006980596308566,0.003216666666666667
1.8564000000000003,0.27490000000000014,1.8213,3.6777,2.0962,237.0,45.0,2.019271948608137,0.0031000000000000003
1.542,0.11270000000000002,1.9033,3.4453,2.016,147.0,15.0,1.8101718068617665,0.0040216666666666664
1.9864,0.25960000000000005,1.4355,3.4219,1.6951,279.0,54.0,2.3837687216997563,0.0030283333333333334
2.4609999999999994,0.3234999999999999,1.6367,4.0977,1.9602,351.0,66.0,2.5036353638418767,0.0027349999999999996
1.5684,-0.09400000000000008,2.0156,3.584,1.9216,147.0,-39.0,1.7781305814645763,0.0038616666666666665
2.2217000000000002,0.4618000000000002,1.8213,4.043,2.2831,258.0,75.0,2.2198429693076376,0.003065
2.0938,0.21879999999999988,2.0156,4.1094,2.2344,225.0,30.0,2.0387973804326256,0.0032983333333333332
1.4492000000000003,0.13600000000000012,2.2832,3.7324,2.4192,153.0,15.0,1.6347231955150667,0.0035383333333333334
1.8085999999999998,0.5032000000000001,1.9668,3.7754,2.47,168.0,60.0,1.9195647752694731,0.00383
1.5782000000000003,0.14170000000000016,2.0195,3.5977,2.1612,168.0,18.0,1.7814805644961627,0.0036483333333333337
1.9667999999999999,0.29279999999999995,1.7598,3.7266,2.0526,174.0,33.0,2.1176270030685305,0.004561666666666666
2.1601999999999997,0.34519999999999995,1.8242,3.9844,2.1694,195.0,42.0,2.1841903300076746,0.004111666666666666
1.7010999999999998,0.19819999999999993,1.7559,3.457,1.9541,168.0,24.0,1.9687909334244547,0.004363333333333333
1.4999999999999998,0.13369999999999993,1.6914,3.1914,1.8251,141.0,15.0,1.886839304717985,0.004651666666666667
1.5801,0.27590000000000003,1.6914,3.2715,1.9673,162.0,33.0,1.9341965235899254,0.004613333333333333
2.1904,0.3740999999999999,1.71,3.9004,2.0841,231.0,57.0,2.28093567251462,0.0035383333333333334
2.0888,0.2692000000000001,1.626,3.7148,1.8952,258.0,48.0,2.2846248462484624,0.0032283333333333335
1.6249999999999998,0.03410000000000002,1.6914,3.3164,1.7255,162.0,6.0,1.9607425801111504,0.004098333333333333
1.4336000000000002,0.09549999999999992,1.625,3.0586,1.7205,162.0,12.0,1.8822153846153848,0.0042833333333333334
1.7022,0.12970000000000015,1.5654,3.2676,1.6951,189.0,21.0,2.0873898045228056,0.003928333333333333
1.7598,0.1935,1.6367,3.3965,1.8302,168.0,24.0,2.075212317468076,0.0044083333333333335
2.3457,0.4433,1.6367,3.9824,2.08,252.0,72.0,2.4331887334270177,0.0033383333333333338
1.8769999999999998,0.2513000000000001,1.9668,3.8438,2.2181,153.0,27.0,1.9543420785031522,0.004313333333333333
1.5156000000000003,-0.012299999999999978,1.5449,3.0605,1.5326,126.0,-3.0,1.9810343711567093,0.005205
3.4882999999999997,0.3771,1.4531,4.9414,1.8302,603.0,144.0,3.4005918381391504,0.0015949999999999998
1.2187000000000001,-0.5942999999999998,2.3848,3.6035,1.7905,132.0,-36.0,1.5110281784636028,0.0032149999999999995
1.6425,0.19819999999999993,1.7559,3.3984,1.9541,168.0,27.0,1.9354177344951307,0.003925
1.7675999999999998,0.2783,1.625,3.3926,1.9033,183.0,36.0,2.087753846153846,0.004318333333333333
2.2149,0.39749999999999996,2.0156,4.2305,2.4131,231.0,51.0,2.0988787457828932,0.00344
1.5547,0.08639999999999981,2.2109,3.7656,2.2973,126.0,9.0,1.703197792754082,0.003961666666666667
2.1064000000000003,0.20279999999999987,1.8213,3.9277,2.0241,225.0,27.0,2.1565365398341845,0.003786666666666667
1.8007999999999997,0.14500000000000002,1.9512,3.752,2.0962,204.0,21.0,1.9229192291922919,0.003596666666666667
1.7489999999999999,0.2024999999999999,1.8389,3.5879,2.0414,195.0,30.0,1.9511120778726412,0.0035299999999999997
1.7557999999999998,0.008999999999999897,1.9512,3.707,1.9602,162.0,0.0,1.8998564985649855,0.0040950000000000005
1.7647,0.33240000000000025,1.8857,3.6504,2.2181,189.0,42.0,1.9358328472185395,0.0038133333333333335
1.5644999999999998,0.13070000000000004,1.8203,3.3848,1.951,195.0,21.0,1.85947371312421,0.003433333333333333
1.9853000000000003,0.33319999999999994,1.7549,3.7402,2.0881,231.0,48.0,2.131289532167075,0.0036033333333333334
1.7608000000000001,0.13980000000000015,1.6904,3.4512,1.8302,246.0,27.0,2.041646947468055,0.0031000000000000003
1.6943000000000001,0.13890000000000002,1.8213,3.5156,1.9602,189.0,21.0,1.930269587657168,0.00369
2.0889,0.4679000000000002,1.8213,3.9102,2.2892,237.0,72.0,2.146928018448361,0.0032
1.2597999999999998,-0.09709999999999996,2.0156,3.2754,1.9185,105.0,-6.0,1.6250248065092279,0.0044933333333333336
1.8203999999999998,0.3346,1.4316,3.252,1.7662,195.0,54.0,2.2715842414082146,0.00397
1.8252000000000002,0.5352000000000001,1.626,3.4512,2.1612,246.0,90.0,2.122509225092251,0.0031283333333333332
1.7598,0.49249999999999994,1.4961,3.2559,1.9886,279.0,102.0,2.1762582715059153,0.0027500000000000003
1.9541000000000002,0.5231999999999999,1.6299,3.584,2.1531,231.0,87.0,2.198907908460642,0.003161666666666667
2.8339999999999996,0.4014,1.7598,4.5938,2.1612,342.0,81.0,2.6104102738947605,0.0025766666666666663
1.3867000000000003,-0.46319999999999983,2.3848,3.7715,1.9216,99.0,-39.0,1.5814743374706477,0.004595
1.7666,-0.00029999999999996696,1.8213,3.5879,1.821,132.0,-6.0,1.9699665074397408,0.004993333333333333
1.6904999999999997,0.09599999999999986,1.5615,3.252,1.6575,279.0,21.0,2.082612872238232,0.0029916666666666663
1.9022999999999999,0.1368999999999998,1.9512,3.8535,2.0881,225.0,21.0,1.9749384993849937,0.003291666666666667
2.2265999999999995,0.13819999999999988,2.0312,4.2578,2.1694,225.0,18.0,2.096199291059472,0.003385
1.4628999999999999,-0.4958,2.1543,3.6172,1.6585,132.0,-78.0,1.679060483683795,0.004036666666666667
2.1025,0.25,1.96,4.0625,2.21,195.0,30.0,2.072704081632653,0.00394
1.6963,0.3408000000000002,1.6904,3.3867,2.0312,174.0,48.0,2.003490298154283,0.003933333333333333
1.4960999999999998,0.1531,1.6953,3.1914,1.8484,225.0,24.0,1.882498672801274,0.0033966666666666663
2.0712,0.6522999999999999,1.71,3.7812,2.3623,252.0,102.0,2.2112280701754385,0.003193333333333333
1.8223,0.2598999999999998,1.8242,3.6465,2.0841,252.0,45.0,1.998958447538647,0.0029716666666666663
1.6367,0.006000000000000005,1.8242,3.4609,1.8302,189.0,0.0,1.897215217629646,0.003848333333333333
1.8252000000000002,0.2099000000000002,1.8213,3.6465,2.0312,204.0,30.0,2.0021413276231264,0.003606666666666667
1.3389000000000002,0.06840000000000002,1.8857,3.2246,1.9541,132.0,9.0,1.7100281062735325,0.004298333333333334
2.1367,0.6019999999999999,1.6953,3.832,2.2973,195.0,75.0,2.2603668967144457,0.0041066666666666665
1.4354999999999998,0.07289999999999974,1.9512,3.3867,2.0241,162.0,9.0,1.73570110701107,0.0036716666666666664
1.8262,0.20799999999999996,1.6953,3.5215,1.9033,189.0,27.0,2.077213472541733,0.004243333333333333
1.8681999999999999,0.22009999999999996,1.8213,3.6895,2.0414,195.0,30.0,2.0257508373140065,0.0036716666666666664
1.6757000000000004,0.2243000000000004,2.002,3.6777,2.2263,189.0,30.0,1.8370129870129872,0.0033733333333333337
1.8779000000000001,0.2457999999999998,1.9033,3.7812,2.1491,246.0,42.0,1.9866547575264015,0.0029133333333333337
1.8300999999999998,0.39549999999999996,1.5078,3.3379,1.9033,246.0,72.0,2.213755139938984,0.003218333333333333
1.8223,0.2849999999999999,1.6914,3.5137,1.9764,189.0,39.0,2.077391509991723,0.004016666666666667
1.8203,-0.06659999999999977,2.0176,3.8379,1.951,237.0,9.0,1.9022105471847741,0.003105
1.6973000000000003,0.007100000000000328,2.207,3.9043,2.2141,237.0,0.0,1.7690530131400093,0.0029516666666666667
1.5762,0.0867,2.0664,3.6426,2.1531,210.0,12.0,1.7627758420441348,0.003218333333333333
2.1269,0.3319000000000001,1.9512,4.0781,2.2831,183.0,39.0,2.090047150471505,0.004135
1.876,0.2835000000000001,1.501,3.377,1.7845,237.0,51.0,2.2498334443704198,0.00346
1.5205000000000002,-0.05729999999999991,1.6904,3.2109,1.6331,120.0,-12.0,1.8994912446758165,0.005423333333333334
1.9776000000000002,0.07990000000000008,1.5654,3.543,1.6453,189.0,12.0,2.2633192794174017,0.004521666666666666
1.6494,-0.00029999999999996696,1.8213,3.4707,1.821,153.0,-3.0,1.9056168670729698,0.00396
2.0976999999999997,0.1521999999999999,1.8242,3.9219,1.9764,225.0,21.0,2.149928735884223,0.0036416666666666667
1.8183999999999998,0.32889999999999975,1.8242,3.6426,2.1531,204.0,48.0,1.9968205240653436,0.003505
1.6366999999999998,0.20189999999999975,1.9512,3.5879,2.1531,153.0,24.0,1.8388171381713816,0.00416
1.8428,0.5329000000000002,1.8213,3.6641,2.3542,216.0,75.0,2.01180475484544,0.0034100000000000003
2.0604999999999998,0.07309999999999994,1.7012,3.7617,1.7743,267.0,15.0,2.211203856101575,0.0028350000000000003
1.0985999999999998,-0.15810000000000013,1.9131,3.0117,1.755,120.0,-12.0,1.5742512153050023,0.0043033333333333335
1.6690000000000003,0.14160000000000017,1.8896,3.5586,2.0312,153.0,18.0,1.883255715495343,0.004261666666666666
1.3730999999999998,-0.06410000000000005,1.8242,3.1973,1.7601,147.0,-9.0,1.7527135182545772,0.004278333333333334
2.0234,0.44789999999999974,1.7012,3.7246,2.1491,189.0,57.0,2.189395720667764,0.004206666666666667
1.8056999999999999,0.38680000000000003,1.7744,3.5801,2.1612,225.0,57.0,2.0176397655545535,0.003416666666666667
1.5019999999999998,0.13379999999999992,1.8203,3.3223,1.9541,183.0,21.0,1.8251387133988901,0.003533333333333333
1.7149,0.4497,1.6953,3.4102,2.145,183.0,63.0,2.011561375567746,0.0037983333333333332
1.7139000000000002,0.26980000000000004,1.6904,3.4043,1.9602,153.0,33.0,2.013902035021297,0.00455
1.8271,-0.03639999999999999,1.6299,3.457,1.5935,162.0,-12.0,2.1209890177311492,0.004388333333333333
1.6992,0.20379999999999998,1.6914,3.3906,1.8952,195.0,30.0,2.0046115643845335,0.0038283333333333333
2.0391,0.45379999999999976,1.6953,3.7344,2.1491,210.0,69.0,2.202795965315873,0.0034883333333333337
1.1825999999999999,-0.09779999999999989,1.8213,3.0039,1.7235,105.0,-6.0,1.6493164223356942,0.005193333333333333
1.4619,-0.12489999999999979,1.626,3.0879,1.5011,147.0,-15.0,1.8990774907749077,0.004713333333333333
1.7608,0.1308999999999998,1.4951,3.2559,1.626,189.0,21.0,2.1777138652932915,0.0041266666666666665
1.8379,0.06899999999999995,1.4961,3.334,1.5651,168.0,9.0,2.2284606643940914,0.004541666666666667
1.3711,0.1492,1.4961,2.8672,1.6453,126.0,18.0,1.916449435198182,0.005298333333333334
1.8944999999999999,0.47340000000000004,1.1719,3.0664,1.6453,183.0,66.0,2.616605512415735,0.005096666666666667
1.5068,0.15460000000000007,1.6299,3.1367,1.7845,189.0,24.0,1.9244738941039328,0.0035716666666666666
1.8945,0.46909999999999985,1.5723,3.4668,2.0414,252.0,87.0,2.2049227246708645,0.0029783333333333333
1.4569999999999999,0.06919999999999993,1.7559,3.2129,1.8251,153.0,9.0,1.8297739051198814,0.004143333333333333
2.0527,0.34609999999999985,1.6953,3.748,2.0414,168.0,39.0,2.2108181442812485,0.004763333333333333
1.7245999999999997,0.2932999999999999,1.4668,3.1914,1.7601,189.0,42.0,2.175756749386419,0.004215
1.8417999999999999,0.4051,1.5449,3.3867,1.95,237.0,66.0,2.192180723671435,0.00347
1.7666,0.35040000000000004,1.626,3.3926,1.9764,252.0,69.0,2.086469864698647,0.0028899999999999998
2.1151999999999997,0.4437,1.5723,3.6875,2.016,168.0,57.0,2.3452903389938307,0.004404999999999999
1.54,0.00029999999999996696,1.71,3.25,1.7103,132.0,0.0,1.9005847953216375,0.004795000000000001
1.6621000000000001,0.12939999999999996,2.0156,3.6777,2.145,162.0,15.0,1.8246179797578885,0.0038083333333333333
1.4483,0.06040000000000001,1.8896,3.3379,1.95,126.0,6.0,1.7664585097375105,0.004488333333333333
1.4404,0.3237000000000001,1.8213,3.2617,2.145,168.0,42.0,1.7908636688079942,0.003933333333333333
2.5351999999999997,0.7084999999999999,1.7656,4.3008,2.4741,288.0,108.0,2.435885817852288,0.0031166666666666665
1.5176000000000003,-0.15879999999999983,2.2754,3.793,2.1166,120.0,-6.0,1.6669596554451966,0.004013333333333333
1.9111000000000002,0.0132000000000001,1.9541,3.8652,1.9673,174.0,3.0,1.9779949849035363,0.0038433333333333327
1.3066,-0.4865999999999999,2.0801,3.3867,1.5935,105.0,-48.0,1.6281428777462623,0.005083333333333334
2.7207000000000003,0.31320000000000014,2.041,4.7617,2.3542,351.0,60.0,2.333023027927487,0.0023916666666666665
1.626,0.26339999999999986,1.8857,3.5117,2.1491,162.0,33.0,1.8622792596913613,0.0038433333333333327
1.8221999999999998,0.20329999999999981,1.8848,3.707,2.0881,174.0,21.0,1.9667869269949065,0.004661666666666666
2.0879,0.13260000000000005,2.1465,4.2344,2.2791,153.0,12.0,1.972699743768926,0.004945
1.3867,0.2661,1.8301,3.2168,2.0962,189.0,39.0,1.7577181574777334,0.0034350000000000006
1.96,0.47009999999999996,1.7744,3.7344,2.2445,246.0,72.0,2.104598737601443,0.0032500000000000003
1.5722,0.02859999999999996,1.7559,3.3281,1.7845,174.0,3.0,1.895381285950225,0.0037733333333333334
1.7930000000000001,0.1552,1.7207,3.5137,1.8759,174.0,21.0,2.04201778346022,0.003931666666666667
2.04,0.5301,1.9541,3.9941,2.4842,237.0,78.0,2.043958855739215,0.003051666666666667
2.0215,0.19510000000000005,2.084,4.1055,2.2791,162.0,21.0,1.9700095969289828,0.004383333333333334
1.6289,0.12959999999999994,1.6914,3.3203,1.821,183.0,18.0,1.9630483623034174,0.0039050000000000005
1.6377,0.14440000000000008,1.6299,3.2676,1.7743,168.0,21.0,2.0047855696668506,0.003971666666666667
1.6875,0.07899999999999996,1.6953,3.3828,1.7743,189.0,12.0,1.9953990444169174,0.0036216666666666663
1.6348,0.20379999999999998,1.6914,3.3262,1.8952,231.0,36.0,1.9665365969019748,0.00304
1.6631000000000002,0.2642,1.7549,3.418,2.0191,315.0,78.0,1.9476893270271811,0.0018066666666666665
1.8222,0.07719999999999994,2.084,3.9062,2.1612,195.0,12.0,1.8743761996161228,0.003118333333333333
1.6181999999999999,0.15569999999999995,1.8857,3.5039,2.0414,246.0,30.0,1.858142864718672,0.0026116666666666667
1.9462000000000002,0.3881000000000001,1.96,3.9062,2.3481,231.0,60.0,1.9929591836734695,0.003011666666666667
1.9707,0.3330000000000002,2.0801,4.0508,2.4131,246.0,51.0,1.9474063746935244,0.0029316666666666666
2.3672,0.6577999999999999,1.8203,4.1875,2.4781,252.0,93.0,2.3004449815964403,0.00334
1.6680000000000001,-0.040999999999999925,2.2754,3.9434,2.2344,153.0,18.0,1.7330579238815154,0.004055
1.7383,0.30899999999999994,1.9883,3.7266,2.2973,174.0,42.0,1.874264447015038,0.0034950000000000003
1.5663999999999998,0.0004999999999999449,1.9668,3.5332,1.9673,126.0,0.0,1.7964205816554808,0.004613333333333333
1.7617,0.024699999999999944,1.7598,3.5215,1.7845,162.0,3.0,2.0010796681441074,0.004646666666666666
1.6915,0.14829999999999988,2.0312,3.7227,2.1795,231.0,24.0,1.8327589602205592,0.00281
1.6268999999999998,0.3615999999999999,1.8301,3.457,2.1917,216.0,66.0,1.8889678159663406,0.002776666666666667
3.7764000000000006,0.26790000000000025,1.9502,5.7266,2.2181,903.0,114.0,2.936416777766383,0.0011233333333333334
1.3848000000000003,-0.9453,2.7988,4.1836,1.8535,84.0,-330.0,1.4947834786337002,0.004881666666666667
1.8408000000000002,0.21230000000000016,1.626,3.4668,1.8383,174.0,27.0,2.1321033210332105,0.0043100000000000005
1.75,0.12959999999999994,1.7656,3.5156,1.8952,183.0,18.0,1.9911644766651564,0.00408
